,1 um,2.5 um,4 um,10 um,2.5/10,1/10
Background,0.04952572635143426,0.1864265228866371,0.4079769016839779,1.321926397626331,0.14102640148603365,0.03746481380533995
Increase,21.002451251949605,77.00042411849591,112.38995664221359,179.67544957731556,0.4285528395762389,0.11689104605753113
2024-10-16 15:00:00,97.74375269115161,342.5387686288427,475.13004770320333,701.8346247475762,0.4880619401643816,0.13926892353922607
2024-10-16 15:10:00,97.45306790051225,338.9803861474574,471.81513460269645,693.8196650731845,0.48857131501411327,0.14045878605967854
2024-10-16 15:20:00,99.12682846304459,343.11539293752463,478.4983777507093,704.7118124475031,0.48688752888342524,0.1406629301682508
2024-10-16 15:30:00,101.14479877237454,352.16485820558097,492.4871524576337,728.9780779032176,0.48309389387747265,0.13874875231269024
