,1 um,2.5 um,4 um,10 um,2.5/10,1/10
Background,6.717858079353055,6.772595199446561,6.78720531982154,6.795410795403335,0.9966424993802867,0.988587486704595
Increase,47.28465988810401,52.96885049188066,53.36719846799383,53.50584562250019,0.9899638044334783,0.8837288587439863
2024-10-17 14:30:00,108.59512079430412,121.95887169971897,122.72333723080412,122.92185843917439,0.9921658625106784,0.8834484132701298
2024-10-17 14:40:00,114.47577617647897,129.0095861548212,129.80998455743784,129.99539285087909,0.9924166028161572,0.8806141022843552
2024-10-17 14:50:00,114.61849768121537,129.65430758459962,130.4616228665048,130.64043601233672,0.9924515834619231,0.8773585053741833
2024-10-17 15:00:00,113.02789875067782,128.14881123543017,128.95178200684734,129.11906106557333,0.9924856189153171,0.8753773286290891
