,1 um,2.5 um,4 um,10 um,2.5/10,1/10
Background,0.09052965760211913,0.0971648707442097,0.09889183786541932,0.10007345571581677,0.9709354998205846,0.9046320720571537
Increase,27.069764506796634,30.170878176608895,30.45810227102699,30.55538741503138,0.9874159920409541,0.8859244407249757
2024-10-16 15:00:00,125.32591695853752,139.13401519908552,140.22642805829489,140.55169665031505,0.9899134518827144,0.8916713205557494
2024-10-16 15:10:00,125.78672229979229,139.43951231185076,140.535234841003,140.85502046495878,0.9899506020556778,0.8930226404751039
2024-10-16 15:20:00,127.46727688655228,141.25584581048645,142.37355741458555,142.69699562567425,0.9899006295902105,0.8932723238331318
2024-10-16 15:30:00,129.12443051166443,143.27040958241494,144.42713847544243,144.76538445201692,0.9896731191972381,0.8919565336730291
